taxpayer_id,final_score,processing_stages
TP001538,0.2762,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2762,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1657,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0552,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    }
  },
  ""audit_history"": []
}"
TP003589,0.2663,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2663,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1598,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0533,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    }
  },
  ""audit_history"": []
}"
TP000443,0.3377,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3377,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2026,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0675,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    }
  },
  ""audit_history"": []
}"
TP006986,0.1435,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1435,
      ""timestamp"": ""2025-05-06T02:20:54.778838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0861,
      ""timestamp"": ""2025-05-06T02:20:54.779835""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0287,
      ""timestamp"": ""2025-05-06T02:20:54.779835""
    }
  },
  ""audit_history"": []
}"
TP003649,0.2012,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2012,
      ""timestamp"": ""2025-05-06T02:20:54.779835""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1207,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0402,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP002658,0.1711,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1711,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1026,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0342,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP000827,0.093,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.093,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0558,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0186,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP001518,0.0547,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0547,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0328,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0109,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP005062,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP000350,0.0622,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0622,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0373,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0124,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP004625,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP004273,0.4884,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.4884,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2931,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0977,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    }
  },
  ""audit_history"": []
}"
TP003670,0.3395,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3395,
      ""timestamp"": ""2025-05-06T02:20:54.780838""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2037,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0679,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    }
  },
  ""audit_history"": []
}"
TP006567,0.2636,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2636,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1581,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0527,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    }
  },
  ""audit_history"": []
}"
TP005801,0.1549,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1549,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0929,
      ""timestamp"": ""2025-05-06T02:20:54.781837""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.031,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP002091,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP007098,0.2328,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2328,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1397,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0466,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP006172,0.2238,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2238,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1343,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0448,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP000573,0.1716,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1716,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.103,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0343,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP000559,0.1467,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1467,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.088,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0293,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP004689,0.1168,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1168,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0701,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0234,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP000075,0.1954,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1954,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1172,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0391,
      ""timestamp"": ""2025-05-06T02:20:54.782836""
    }
  },
  ""audit_history"": []
}"
TP003063,0.3402,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3402,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2041,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.068,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP000294,0.1022,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1022,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0613,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0204,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP006471,0.0632,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0632,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0379,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0126,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP007161,0.2352,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2352,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1411,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.047,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP006634,0.1028,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1028,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0617,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0206,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP008492,0.3223,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3223,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1934,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0645,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP007926,0.1956,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1956,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1173,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0391,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP007346,0.2264,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2264,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1358,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0453,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP006305,0.3502,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3502,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2101,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.07,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    }
  },
  ""audit_history"": []
}"
TP007901,0.4446,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.4446,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2668,
      ""timestamp"": ""2025-05-06T02:20:54.783839""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0889,
      ""timestamp"": ""2025-05-06T02:20:54.785837""
    }
  },
  ""audit_history"": []
}"
TP000440,0.0987,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0987,
      ""timestamp"": ""2025-05-06T02:20:54.785837""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0592,
      ""timestamp"": ""2025-05-06T02:20:54.785837""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0197,
      ""timestamp"": ""2025-05-06T02:20:54.785837""
    }
  },
  ""audit_history"": []
}"
TP008186,0.2876,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2876,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1725,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0575,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    }
  },
  ""audit_history"": []
}"
TP004480,0.2529,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2529,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1517,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0506,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    }
  },
  ""audit_history"": []
}"
TP004949,0.2911,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2911,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1746,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0582,
      ""timestamp"": ""2025-05-06T02:20:54.786833""
    }
  },
  ""audit_history"": []
}"
